ending	size	none	gzip	bzip2	lzma	snappy	deflate	lz4	lz4hc	pfor
smali	10258	366	426720	3537824	8259560	100642	335228	116012	483811	1081439
smali	475	366	94786	753165	542732	44649	49040	18299	131749	1004951
smali	1875	366	144191	1433868	1340911	36231	97348	108693	203113	1151339
smali	1616	0	171274	1218312	1236244	33669	84905	39524	101007	1008611
smali	3742	0	188474	2195084	1712370	36963	125162	52334	190304	1161220
smali	472	0	118940	732304	635689	20495	83441	27082	81246	1085098
smali	1255	0	126259	1071558	952252	55262	65508	31107	338887	931758
smali	487	0	129187	596164	561397	19031	51236	19396	419401	802570
smali	477	366	90394	920412	501011	23788	48674	27814	82343	4555219
smali	281	0	112352	436601	401834	16103	45380	16468	79415	676311
smali	5585	366	229462	3780462	2993628	62947	180789	70632	237880	3642126
smali	524	366	148218	742551	588113	50870	49772	28179	113451	786468
smali	1032	1098	3396561	935418	745114	21593	83807	37695	76853	805133
smali	3818	0	232391	2053819	2248882	51602	572376	45014	153707	810622
smali	8695	366	301559	3168196	4573517	60019	252153	72462	331568	1220507
smali	2114	366	128089	1030569	1697731	31840	88931	57457	120038	1019956
smali	1689	366	148950	1150607	1051429	24154	87467	27082	181521	1423986
smali	5979	366	222509	2626561	3419250	62215	189938	58555	437699	2109080
smali	1576	366	158098	1520602	1138896	24885	75390	60019	140898	1394343
smali	203	0	102838	851976	603849	17566	35499	33303	72096	1283454
smali	279	0	137238	431112	1102666	18664	47210	15005	179691	1342009
smali	266	366	77585	753531	820503	21958	37329	13540	76854	1085831
smali	773	0	75024	704856	631663	16102	47210	17933	78684	1298093
smali	293	366	95883	434406	989947	13175	38061	15736	148218	1392879
smali	26841	0	700466	7976299	11528032	118208	648132	206041	738160	1379338
smali	3566	1098	203479	1851804	2920801	51602	130651	47576	125162	4025296
smali	5096	0	223973	2211186	1968549	31107	168345	63679	334861	1157927
smali	9865	0	325713	4014683	3829137	52334	267158	80513	312538	966891
smali	5008	0	212628	2271571	2397099	68802	148583	49406	248493	1048136
smali	17036	366	470636	5471972	7920673	88565	406958	145655	742918	896258
smali	7963	366	269719	3041204	3558685	50137	350965	68436	381706	1036425
smali	660	0	90760	976772	457462	16835	44282	22690	70633	856002
smali	5008	0	215190	3279817	2410273	33303	148217	55993	293873	853075
smali	12911	0	365603	16369073	6160727	72096	315099	87467	621050	3490981
smali	9984	0	319125	3089512	5107101	66973	283626	81245	336326	1572936
smali	13452	366	432942	4910941	6604647	79050	372557	111254	1296263	1243197
smali	6680	0	231659	3363257	3690800	43916	191767	57457	217386	772195
smali	84313	0	1993068	37844881	39601533	234953	2011001	2680725	1991971	2311462
smali	923	366	1853634	695708	719496	21226	80513	17566	80513	656549
smali	16044	0	525166	4528137	7309504	108327	580793	134311	559201	1423254
smali	16399	366	568716	11750175	6962565	91858	425256	178959	651792	961401
smali	7210	366	330836	2465901	3736547	87466	226169	73194	1716030	688388
smali	27067	0	782076	7683158	21016516	125893	714738	197623	944566	1637713
smali	8976	0	311073	3368747	4028224	49406	219582	80513	379144	881986
smali	5566	366	309610	2497008	2919702	43184	186644	54163	264961	763046
smali	14593	0	483445	4003338	7342807	88198	429282	121502	442091	899553
smali	22889	0	701563	6654053	9629383	109059	658012	202747	616658	1063506
smali	5032	366	272647	1872665	2898111	45014	185912	49040	210433	991411
smali	7166	0	333032	2602041	4353204	48674	218850	66240	364139	2729033
smali	3986	0	170542	2029299	1905236	42818	131749	42087	210066	1079243
smali	2487	366	164686	1610631	1708710	869543	96981	36963	146753	726815
smali	6479	0	258009	2694998	3536361	47210	195794	53798	385732	854904
smali	6348	366	222875	2986675	4299773	71730	266792	66607	300095	1481809
smali	3509	0	215190	1636614	2474684	32938	130285	78317	109425	1571106
smali	2061	366	159196	1113279	1380070	34401	95884	33303	136872	2408078
smali	924	366	94420	813184	595065	40988	49405	32206	83441	2564713
smali	826	0	141630	686924	803668	24886	62215	25252	69168	2805886
smali	376	0	166150	491863	723887	32571	42452	13907	100276	1331030
smali	1993	0	152243	1341644	2924827	38793	131017	31840	103204	1228193
smali	484	0	75755	936515	1028739	20494	47576	33669	171640	933222
smali	5186	366	349867	2488590	3034251	40257	185181	65875	207505	1063506
smali	243	2561	130285	412813	630931	26350	38061	15736	72096	1390317
smali	361	732	125162	701197	5248731	19762	45380	24886	58189	1335422
smali	8337	732	330104	2608995	7303648	106863	263498	75390	488203	1384096
smali	2838	366	165418	1676140	2335615	43184	117842	50870	127357	1529019
smali	1937	366	192866	1339082	1652351	39525	99544	24520	208968	1587941
smali	401	0	75024	693146	507599	25984	42818	17566	93322	2101762
smali	11719	0	402932	3797663	3816327	50870	270817	76487	403664	1111814
smali	1414	0	136873	935417	1051430	25252	92225	21958	91493	992142
smali	1849	0	134311	1589770	1702855	26350	90395	35865	191401	909068
smali	2377	0	135774	1604775	886744	26716	83807	24520	98811	947128
smali	2699	0	145290	1255641	802936	38060	94786	22690	83441	1705783
smali	4705	366	204211	1801301	2585939	39524	140532	43550	242271	1569642
smali	8542	366	348036	4404440	4544240	64045	247029	99177	361943	975308
smali	5700	0	265694	2155193	2899575	40622	168712	68802	190669	759386
smali	10567	732	364871	3424009	8054617	69168	309610	114549	383901	929196
smali	14953	366	511991	4777363	8097435	95518	433674	151512	485275	1161220
smali	737	0	86002	589943	572742	20494	50504	18665	105765	702661
smali	7252	0	282894	2441746	2867369	48308	248493	75756	227999	919680
smali	7938	366	253616	2634979	3272131	50869	219948	61849	235684	966891
smali	12880	0	473564	5026953	7968980	81246	574938	129187	544196	923707
smali	9223	0	348769	3213576	4567662	91859	359016	132115	435503	1020322
smali	2556	0	144191	1516942	1160122	32938	117842	37695	174567	1003121
smali	11689	0	466611	6869609	7157627	77952	385732	110888	446848	1147313
smali	4550	0	225803	1931952	2546780	37329	161392	46844	212262	5721197
smali	384	0	95152	597994	718763	17567	43185	17932	68802	662770
smali	7839	366	326079	2891523	3463533	50870	237514	60751	293141	679971
smali	328	0	111986	504306	410984	19396	41721	16835	58921	650327
smali	388	732	102472	743650	528094	20495	45015	45015	82343	1103763
smali	1077	0	158099	731939	1097175	33303	107961	20494	171273	664966
smali	6529	366	263132	2721348	4875808	69900	217386	75024	297899	1366529
smali	13495	366	510893	4576079	9606326	88199	485275	124796	494425	1596724
smali	8606	366	267157	2995825	3268105	71364	232024	107229	316930	1130113
smali	3741	0	226535	1607337	2646323	33670	150413	618488	131017	765608
smali	12689	366	506867	3620900	7237408	135774	438065	117111	490033	1464609
smali	2289	0	205308	1148777	1481809	37329	98812	27448	113085	1060945
smali	13856	0	526995	3864635	10754372	85271	438431	131017	460389	1279429
smali	250	0	94786	398906	924804	16835	39891	19030	114549	626906
smali	5236	0	218117	2094808	2036985	33303	141264	41355	164320	775489
smali	8020	0	369994	2545317	3082925	54530	219948	55627	225803	745480
smali	3400	0	261668	1517309	1899746	34401	125894	45014	121868	643374
smali	2902	732	178593	1524628	1679799	30742	1608069	37329	147485	930294
smali	6155	0	220679	10640556	10881364	146388	177861	63312	264596	11888511
smali	10226	0	352063	5123569	5181027	78683	270818	76122	294971	11577438
smali	3893	366	177861	1635882	2892621	54164	126625	35865	152243	1347499
smali	73226	0	1876690	24434669	31641336	264962	1856928	517480	2102859	1974405
smali	6306	366	230927	2723909	2613386	54529	186645	60750	212994	800741
smali	6004	366	270817	2180811	3291527	50138	205309	60385	285090	777685
smali	867	0	91858	847951	602752	21958	54529	22690	124795	641544
smali	14007	0	536145	3828039	7574099	94786	428916	151145	462585	1031667
smali	1079	0	132847	772927	763045	24154	62215	29643	97714	762680
smali	2163	0	142728	1133407	2011367	37329	119306	28180	115280	1139994
smali	1441	366	129187	1101201	1034961	27814	73560	25618	91859	1329566
smali	7619	366	292775	2614118	3885861	56359	218118	62946	259472	1028739
smali	1723	366	140898	1126087	1121695	27448	93688	31839	189938	1153535
smali	7305	366	318393	3286404	3784488	56359	208968	64411	227267	1062775
smali	5808	0	241905	2347693	3276157	42087	215190	64777	198721	724985
smali	18651	0	638616	4668670	17576772	141630	571644	174934	592504	1089124
smali	4666	2927	236416	1823991	2873956	48308	184082	53797	266060	825993
smali	3443	0	191036	1657108	1970378	48308	127723	39159	126991	884182
smali	2361	0	155903	2084561	1400931	32938	100641	39158	111987	692047
smali	7015	1464	275209	2901770	3586132	59653	224705	67338	244468	1039352
smali	3174	0	164687	1348963	1875227	33669	121868	33669	124064	865152
smali	6069	0	235319	4015415	3682749	49772	180422	61482	204942	826724
smali	603	366	132115	521872	551516	21592	45380	20861	69900	691682
smali	970	0	90029	603117	685094	30376	53797	18299	74657	727913
smali	252	732	88930	702295	5549558	19763	36963	37329	114549	2468462
smali	516	732	146754	584452	889305	22691	85637	15005	76487	1763240
smali	6394	366	253617	4825671	4969497	59287	210067	95152	376583	1490227
smali	1956	366	184082	1361040	1441553	22324	91492	30375	85271	1271743
smali	3162	0	150047	1718957	1912190	57091	109791	35865	157733	3383386
smali	17560	0	699733	5121740	8134032	213360	486739	156635	577500	1081805
smali	5215	366	208603	2039913	2673039	39890	158099	40988	172737	1345669
smali	5492	0	225803	1902308	3602601	43550	185547	50138	797081	1152437
smali	2987	0	222509	1343107	1720421	33670	111621	32937	114183	1134871
smali	8620	0	343645	2793809	6292841	69169	279966	88198	331568	1220508
smali	9459	0	346939	3269569	4211208	61483	283260	72828	317296	964695
smali	18771	366	906140	4656959	14582045	108693	851977	174567	897723	1696267
smali	2415	0	151145	1076681	1281258	30376	173104	31840	114914	704490
smali	4777	366	210799	2108349	2228020	42818	154073	49406	178959	885280
smali	726	732	106131	1003854	9082991	20860	49405	42086	107595	901748
smali	13049	366	577499	4024564	8550506	93688	420865	166150	655084	1153535
smali	376	0	158465	794519	491496	21226	47576	13541	155903	954814
smali	3953	0	210066	1781172	2166904	49040	142362	51967	182984	877594
smali	5125	0	193964	2087123	3906356	45380	152975	45380	211531	1157561
smali	275	366	96982	775855	717299	20860	38061	19762	99544	975308
smali	10357	366	365603	3051451	5880760	70632	323151	86369	366701	871373
smali	1865	366	224339	2945686	1261130	39159	91126	49406	150780	1199281
smali	178	0	178227	725717	683631	34767	48308	17201	83807	1107789
smali	745	366	94786	759752	742185	45746	53432	21592	172372	1775316
smali	516	0	115280	845389	636421	17932	48308	18299	128455	1152437
smali	510	0	96981	637519	868079	31107	46112	15737	109791	1135603
java	591	366	104301	830019	719129	17201	58555	21959	75756	1179153
java	497	731	124064	669358	8062668	20860	54896	40988	67704	1195987
java	649	366	153707	545294	1152071	18665	66973	20128	133579	1155365
java	848	0	120404	995070	1353720	35133	61849	27448	164320	1568179
java	325	0	140166	753897	837338	17932	45014	21958	184082	600190
java	389	0	124064	758654	481249	32205	54164	31107	100641	1441919
java	1667	0	149316	925902	1808254	48308	84173	22690	166882	1549880
java	31355	366	1073388	6916819	23456433	248127	1685288	306316	6498882	2064799
java	3893	366	215556	1753359	2903600	38061	156269	44648	174933	1029471
java	4556	365	298631	1760678	2811376	55262	159562	41720	215921	1197817
java	575	0	93688	647766	707784	22690	50870	19397	96982	552614
java	556	0	244101	771097	539073	19030	70266	63678	66606	780613
java	415	366	157733	452704	540170	29277	77219	16469	70998	888207
java	659	0	88198	538341	663502	32938	46844	23788	76854	762314
java	924	0	114183	711444	692780	18665	57823	40622	79049	580061
java	418	0	132846	623978	454900	17200	47942	75390	65875	7352322
java	2164	0	294971	1064971	1504134	28912	213726	30741	99910	816477
java	742	366	3744963	1330664	867713	25617	1115840	39525	121502	893697
java	306	0	194696	660941	699001	85637	69900	21592	146022	957741
java	8267	0	351696	3003143	4495566	60751	255446	98080	419767	1139262
java	7861	0	461854	2755749	5654225	55994	397809	70266	348402	4463727
java	406	366	85636	532120	504306	21592	44283	17567	88564	1348962
java	13768	0	503208	3245049	8994060	93323	441725	2539461	931026	1353720
java	1929	0	183717	1886571	1847779	32205	102837	34035	119672	930294
java	1681	366	207870	5594938	1187570	45014	91492	35865	109791	2906162
java	1120	366	125527	772196	1104862	22690	68436	21593	117842	933587
java	586	0	113450	783540	955546	20860	50870	21226	133578	1334324
java	377	366	103569	1000926	596530	19762	45746	50870	76854	1346767
java	312	0	148217	442457	764143	27448	42086	16103	130285	914557
java	1525	366	132847	1103397	1302485	27813	81977	34767	246298	1585745
java	4480	732	1137432	1894988	2544218	41354	185912	61849	363407	5069772
java	3339	366	167248	1621244	2392341	36963	149315	50504	180422	8919768
java	1022	366	144558	945665	792323	20860	65142	24154	103203	914557
java	2812	0	160295	1206235	2025640	52334	123331	38792	209335	1236610
java	437	366	110523	810987	479786	28180	55261	29278	113816	8641998
java	1071	0	132114	929196	991411	34401	70632	38060	127358	1231852
java	1511	0	197258	1009709	1306510	24520	88930	29643	88199	1000926
java	2225	0	155171	1084732	2107251	49406	113085	49040	181887	1236244
java	1477	0	161026	1029471	1145484	29278	81611	36597	139801	733769
java	3670	0	251787	1499010	2156291	45014	133945	42086	133579	1263691
java	296	0	79049	481249	450874	18664	48674	16469	83807	658013
java	1633	0	143460	1094614	1518772	27448	86003	30009	210432	1344572
java	1754	366	166882	1053991	1424718	26716	91858	40257	138702	636420
java	1028	732	120770	817576	1289675	23788	65508	28912	139434	1053625
java	338	366	95152	1262960	784638	24154	46112	21226	149315	1398735
java	4563	0	237148	2209356	2913115	56359	187376	72828	381340	1451800
java	404	366	115281	997998	711444	32205	218850	19397	83441	885646
java	770	366	115647	687656	1312366	22690	58189	26716	201649	1205137
java	941	0	122965	1053992	1248321	32205	69900	25983	121868	1838629
java	2306	2196	294240	1317855	1766168	37329	118940	64776	158465	4035177
java	4707	366	294605	2050891	2993994	65875	186645	63313	582623	1114743
java	336	366	138702	928464	471734	24154	46112	42452	117476	887842
java	1073	0	151877	1099738	1098273	24154	69534	21592	94786	2232778
java	2815	0	178593	1744575	1913653	52334	129919	39525	154073	3202963
java	4809	366	273013	1971110	3136357	61848	257643	79049	253982	1736890
java	1250	0	103936	890769	1089124	43917	267157	36597	132115	778416
java	1771	0	170541	1108155	2390511	73560	90395	36596	212262	1373849
java	2655	732	166150	4086412	1810450	29644	103203	85637	184815	6721391
java	10218	366	973845	2990701	6348469	70632	2621804	98811	779514	1125355
java	613	0	153707	914557	908701	20860	88199	25983	151145	950056
java	1842	0	188474	1288212	2414665	41355	104667	38793	108692	2411737
java	1142	2196	171274	742186	1453264	36597	135408	21226	182253	1698098
java	2289	0	159928	2620706	1886938	33669	115281	35865	176031	1029472
java	2210	365	142728	1280526	1727375	29644	103203	47942	228365	899918
java	1257	0	166150	920778	1236610	22324	77585	45746	166882	1205503
java	2082	0	190670	1410445	1950250	50504	104667	53431	192134	1033863
java	496	366	139434	2273401	507233	24520	58555	21226	73926	846487
java	1060	365	154073	756824	1051429	43917	148583	24154	92224	1280526
java	2494	0	172005	1209528	1434965	48308	117476	36963	178959	1159025
java	28787	0	1097175	7400996	17734870	171640	1258568	252519	1361772	1174761
java	303	0	89297	399639	402932	36597	42452	15737	68802	2237170
java	5003	732	266791	2069190	5702899	51235	189572	61117	240807	996168
java	1397	366	157366	839168	1373849	26350	76122	32572	139069	17896262
java	1611	0	180056	1240269	2854194	37694	85271	35865	120769	1155731
java	1044	366	145290	804400	831848	24886	84173	33303	144192	889671
java	9958	0	528460	3794003	6232456	78684	415742	125528	582623	1189400
java	4164	0	283261	2183007	2498838	51602	162856	63678	338888	969086
java	945	0	151877	854173	775855	24154	67704	38061	90028	1309438
java	1211	0	139800	775123	2162512	32572	80513	23788	124796	1120232
java	3672	0	232756	1470098	2244490	46844	157001	44282	207138	1122793
java	1452	366	129187	6341150	1174395	34401	86734	42818	136873	675214
java	3619	0	1802399	1490592	2128111	53066	171639	43916	158831	1482175
java	493	0	120038	499182	732304	30376	48308	16103	139434	635323
java	5705	0	238977	2441747	3657863	49406	191402	122234	252153	873934
java	2816	366	215922	1206601	2617778	29277	150779	39525	204576	717300
java	1473	366	181886	1033497	2824916	32937	102838	51235	155537	1165978
java	958	0	154805	1283454	2259860	19762	73194	30741	171274	1144752
java	474	0	148583	838070	1045574	36597	50138	15370	148583	1489129
